county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
San Diego,1211,18,97,1,4/4/20
San Diego,1328,19,117,1,4/5/20
San Diego,1406,19,78,0,4/6/20
San Diego,1456,31,50,12,4/7/20
San Diego,1532,36,76,5,4/8/20
San Diego,1630,40,98,4,4/9/20
San Diego,1695,54,65,14,4/10/20
San Diego,1763,54,68,0,4/11/20
San Diego,1806,55,43,1,4/12/20
San Diego,1849,66,43,11,4/13/20
San Diego,1932,67,83,1,4/14/20
San Diego,2014,67,82,0,4/15/20
San Diego,2089,77,75,10,4/16/20
San Diego,2160,83,71,6,4/17/20
San Diego,2215,83,55,0,4/18/20
San Diego,2270,83,55,0,4/19/20
San Diego,2327,102,57,19,4/20/20
San Diego,2436,109,109,7,4/21/20
San Diego,2493,112,57,3,4/22/20
San Diego,2645,112,152,0,4/23/20
San Diego,2828,119,183,7,4/24/20
San Diego,2945,119,117,0,4/25/20
San Diego,3045,123,100,4,4/26/20
San Diego,3143,128,98,5,4/27/20
San Diego,3316,133,173,5,4/28/20
San Diego,3434,140,118,7,4/29/20
San Diego,3566,143,132,3,4/30/20
San Diego,3713,150,147,7,5/1/20
San Diego,3844,150,131,0,5/2/20
San Diego,3929,150,85,0,5/3/20
San Diego,4022,162,93,12,5/4/20
San Diego,4162,173,140,11,5/5/20
San Diego,4321,186,159,13,5/6/20
San Diego,4431,189,110,3,5/7/20
San Diego,4664,194,233,5,5/8/20
San Diego,4778,194,114,0,5/9/20
San Diego,4928,194,150,0,5/10/20
San Diego,5067,204,139,10,5/11/20
San Diego,5163,217,96,13,5/12/20
San Diego,5280,223,117,6,5/13/20
San Diego,5393,231,113,8,5/14/20
San Diego,5525,235,132,4,5/15/20
San Diego,5664,235,139,0,5/16/20
San Diego,5838,242,174,7,5/17/20
San Diego,5948,242,110,0,5/18/20
San Diego,6028,242,80,0,5/19/20
San Diego,6142,262,114,20,5/20/20
San Diego,6317,262,175,0,5/21/20
San Diego,6436,271,119,9,5/22/20
San Diego,6561,275,125,4,5/23/20
San Diego,6703,275,142,0,5/24/20
San Diego,6799,275,96,0,5/25/20
San Diego,6884,290,85,15,5/26/20
San Diego,6985,297,101,7,5/27/20
San Diego,7102,307,117,10,5/28/20
San Diego,7242,312,140,5,5/29/20
San Diego,7387,312,145,0,5/30/20
San Diego,7483,312,96,0,5/31/20
San Diego,7556,312,73,0,6/1/20
San Diego,7676,312,120,0,6/2/20
San Diego,7800,312,124,0,6/3/20
San Diego,7942,312,142,0,6/4/20
San Diego,8182,312,240,0,6/5/20
San Diego,8347,312,165,0,6/6/20
San Diego,8478,312,131,0,6/7/20
San Diego,8621,312,143,0,6/8/20
San Diego,8731,312,110,0,6/9/20
San Diego,8839,312,108,0,6/10/20
San Diego,9000,312,161,0,6/11/20
San Diego,9132,312,132,0,6/12/20
San Diego,9316,320,184,8,6/13/20
San Diego,9442,320,126,0,6/14/20
San Diego,9612,320,170,0,6/15/20
San Diego,9732,323,120,3,6/16/20
San Diego,9856,327,124,4,6/17/20
San Diego,10094,331,238,4,6/18/20
San Diego,10352,332,258,1,6/19/20
San Diego,10486,338,134,6,6/20/20
San Diego,10796,338,310,0,6/21/20
San Diego,11098,338,302,0,6/22/20
San Diego,11296,338,198,0,6/23/20
San Diego,11628,347,332,9,6/24/20
San Diego,11963,352,335,5,6/25/20
San Diego,12402,358,439,6,6/26/20
San Diego,12836,360,434,2,6/27/20
San Diego,13333,361,497,1,6/28/20
San Diego,13834,361,501,0,6/29/20
San Diego,14150,365,316,4,6/30/20
San Diego,14626,372,476,7,7/1/20
San Diego,15208,377,582,5,7/2/20
San Diego,15698,387,490,10,7/3/20
San Diego,16166,387,468,0,7/4/20
San Diego,16728,387,562,0,7/5/20
San Diego,17002,387,274,0,7/6/20
San Diego,17580,399,578,12,7/7/20
San Diego,17844,406,264,7,7/8/20
San Diego,18404,415,560,9,7/9/20
San Diego,18862,420,458,5,7/10/20
San Diego,19371,422,509,2,7/11/20
San Diego,19929,422,558,0,7/12/20
San Diego,20348,422,419,0,7/13/20
San Diego,20887,436,539,14,7/14/20
San Diego,21448,448,561,12,7/15/20
San Diego,21857,465,409,17,7/16/20
San Diego,22491,472,634,7,7/17/20
San Diego,23116,478,625,6,7/18/20
San Diego,23684,478,568,0,7/19/20
San Diego,24137,478,453,0,7/20/20
San Diego,24522,487,385,9,7/21/20
San Diego,25109,505,587,18,7/22/20
San Diego,25615,512,506,7,7/23/20
San Diego,26100,524,485,12,7/24/20
San Diego,26703,533,603,9,7/25/20
San Diego,26986,533,283,0,7/26/20
San Diego,27509,533,523,0,7/27/20
San Diego,28007,547,498,14,7/28/20
San Diego,28289,552,282,5,7/29/20
San Diego,28670,558,381,6,7/30/20
San Diego,29050,561,380,3,7/31/20
San Diego,29579,565,529,4,8/1/20
Out Of Country,0,0,0,0,3/30/20
Out Of Country,0,0,0,0,4/13/20
Out Of Country,0,0,0,0,4/14/20
Out Of Country,0,0,0,0,4/15/20
Out Of Country,0,0,0,0,4/16/20
Out Of Country,0,0,0,0,4/17/20
Out Of Country,0,0,0,0,4/18/20
Out Of Country,0,0,0,0,4/19/20
Out Of Country,0,0,0,0,4/20/20
Out Of Country,0,0,0,0,4/21/20
Out Of Country,0,0,0,0,4/22/20
Out Of Country,0,0,0,0,4/23/20
Out Of Country,0,0,0,0,4/24/20
Out Of Country,0,0,0,0,4/25/20
Out Of Country,0,0,0,0,4/26/20
Out Of Country,0,0,0,0,4/27/20
Out Of Country,0,0,0,0,4/28/20
Out Of Country,0,0,0,0,4/29/20
Out Of Country,0,0,0,0,4/30/20
Out Of Country,0,0,0,0,5/1/20
Out Of Country,0,0,0,0,5/2/20
Out Of Country,0,0,0,0,5/3/20
Out Of Country,0,0,0,0,5/4/20
Out Of Country,0,0,0,0,5/5/20
Out Of Country,0,0,0,0,5/6/20
Out Of Country,0,0,0,0,5/7/20
Out Of Country,0,0,0,0,5/8/20
Out Of Country,0,0,0,0,5/9/20
Out Of Country,0,0,0,0,5/10/20
Out Of Country,0,0,0,0,5/11/20
Out Of Country,0,0,0,0,5/12/20
Out Of Country,0,0,0,0,5/13/20
Out Of Country,0,0,0,0,5/14/20
Out Of Country,0,0,0,0,5/15/20
Out Of Country,0,0,0,0,5/16/20
Out Of Country,0,0,0,0,5/17/20
Out Of Country,0,0,0,0,5/18/20
Out Of Country,0,0,0,0,5/19/20
Out Of Country,0,0,0,0,5/20/20
Out Of Country,0,0,0,0,5/21/20
Out Of Country,0,0,0,0,5/22/20
Out Of Country,0,0,0,0,5/23/20
Out Of Country,0,0,0,0,5/24/20
Out Of Country,0,0,0,0,5/25/20
Out Of Country,0,0,0,0,5/26/20
Out Of Country,0,0,0,0,5/27/20
Out Of Country,0,0,0,0,5/28/20
Out Of Country,0,0,0,0,5/29/20
Out Of Country,0,0,0,0,5/30/20
Out Of Country,0,0,0,0,5/31/20
Out Of Country,0,0,0,0,6/1/20
Out Of Country,0,0,0,0,6/2/20
Out Of Country,0,0,0,0,6/3/20
Out Of Country,0,0,0,0,6/4/20
Out Of Country,0,0,0,0,6/5/20
Out Of Country,0,0,0,0,6/6/20
Out Of Country,0,0,0,0,6/7/20
Out Of Country,0,0,0,0,6/8/20
Out Of Country,0,0,0,0,6/9/20
Out Of Country,0,0,0,0,6/10/20
Out Of Country,0,0,0,0,6/11/20
Out Of Country,0,0,0,0,6/12/20
Out Of Country,0,0,0,0,6/13/20
Out Of Country,0,0,0,0,6/14/20
Out Of Country,0,0,0,0,6/15/20
Out Of Country,0,0,0,0,6/16/20
Out Of Country,0,0,0,0,6/17/20
Out Of Country,0,0,0,0,6/18/20
Out Of Country,0,0,0,0,6/19/20
Out Of Country,0,0,0,0,6/20/20
Out Of Country,0,0,0,0,6/21/20
Out Of Country,0,0,0,0,6/22/20
Out Of Country,0,0,0,0,6/23/20
Out Of Country,0,0,0,0,6/24/20
Out Of Country,0,0,0,0,6/25/20
Out Of Country,0,0,0,0,6/26/20
Out Of Country,0,0,0,0,6/27/20
Out Of Country,0,0,0,0,6/28/20
Out Of Country,0,0,0,0,6/29/20
Out Of Country,0,0,0,0,6/30/20
Out Of Country,,0,0,0,7/1/20
Out Of Country,0,0,0,0,7/2/20
Out Of Country,0,0,0,0,7/3/20
Out Of Country,0,0,0,0,7/4/20
Out Of Country,0,0,0,0,7/5/20
Out Of Country,0,0,0,0,7/6/20
Out Of Country,0,0,0,0,7/7/20
Out Of Country,0,0,0,0,7/8/20
Out Of Country,0,0,0,0,7/9/20
Out Of Country,0,0,0,0,7/10/20
Out Of Country,0,0,0,0,7/11/20
Out Of Country,0,0,0,0,7/12/20
Out Of Country,0,0,0,0,7/13/20
Out Of Country,0,0,0,0,7/14/20
Out Of Country,0,0,0,0,7/15/20
Out Of Country,0,0,0,0,7/16/20
Out Of Country,0,0,0,0,7/17/20
Out Of Country,0,0,0,0,7/18/20
Out Of Country,0,0,0,0,7/19/20
Out Of Country,0,0,0,0,7/20/20
Out Of Country,0,0,0,0,7/21/20
Out Of Country,0,0,0,0,7/22/20
Out Of Country,0,0,0,0,7/23/20
Out Of Country,0,0,0,0,7/24/20
Out Of Country,0,0,0,0,7/25/20
Out Of Country,0,0,0,0,7/26/20
Out Of Country,0,0,0,0,7/27/20
Out Of Country,0,0,0,0,7/28/20
Out Of Country,0,0,0,0,7/29/20
Out Of Country,0,0,0,0,7/30/20
Out Of Country,0,0,0,0,7/31/20
Out Of Country,0,0,0,0,8/1/20
Glenn,0,0,0,0,3/18/20
Glenn,0,0,0,0,3/19/20
Glenn,0,0,0,0,3/20/20
Glenn,0,0,0,0,3/21/20
Glenn,0,0,0,0,3/22/20
Glenn,0,0,0,0,3/23/20
Glenn,0,0,0,0,3/24/20
Glenn,0,0,0,0,3/25/20
Glenn,0,0,0,0,3/26/20
Glenn,0,0,0,0,3/27/20
Glenn,1,0,1,0,3/28/20
Glenn,1,0,0,0,3/29/20
Glenn,2,0,1,0,3/30/20
Glenn,2,0,0,0,3/31/20
Glenn,2,0,0,0,4/1/20
Glenn,2,0,0,0,4/2/20
Glenn,2,0,0,0,4/3/20
Glenn,2,0,0,0,4/4/20
Glenn,2,0,0,0,4/5/20
Glenn,2,0,0,0,4/6/20
Glenn,2,0,0,0,4/7/20
Glenn,2,0,0,0,4/8/20
Glenn,2,0,0,0,4/9/20
Glenn,3,0,1,0,4/10/20
Glenn,3,0,0,0,4/11/20
Glenn,3,0,0,0,4/12/20
Glenn,3,0,0,0,4/13/20
Glenn,3,0,0,0,4/14/20
Glenn,3,0,0,0,4/15/20
Glenn,3,0,0,0,4/16/20
Glenn,3,0,0,0,4/17/20
Glenn,3,0,0,0,4/18/20
Glenn,3,0,0,0,4/19/20
Glenn,3,0,0,0,4/20/20
Glenn,3,0,0,0,4/21/20
Glenn,3,0,0,0,4/22/20
Glenn,3,0,0,0,4/23/20
Glenn,4,0,1,0,4/24/20
Glenn,4,0,0,0,4/25/20
Glenn,4,0,0,0,4/26/20
Glenn,4,0,0,0,4/27/20
Glenn,4,0,0,0,4/28/20
Glenn,4,0,0,0,4/29/20
Glenn,4,0,0,0,4/30/20
Glenn,4,0,0,0,5/1/20
Glenn,5,0,1,0,5/2/20
Glenn,5,0,0,0,5/3/20
Glenn,4,0,-1,0,5/4/20
Glenn,3,0,-1,0,5/5/20
Glenn,3,0,0,0,5/6/20
Glenn,5,0,2,0,5/7/20
Glenn,6,0,1,0,5/8/20
Glenn,6,0,0,0,5/9/20
Glenn,6,0,0,0,5/10/20
Glenn,6,0,0,0,5/11/20
Glenn,6,0,0,0,5/12/20
Glenn,6,0,0,0,5/13/20
Glenn,8,0,2,0,5/14/20
Glenn,9,0,1,0,5/15/20
Glenn,9,0,0,0,5/16/20
Glenn,9,0,0,0,5/17/20
Glenn,11,0,2,0,5/18/20
Glenn,12,0,1,0,5/19/20
Glenn,12,0,0,0,5/20/20
Glenn,12,0,0,0,5/21/20
Glenn,12,0,0,0,5/22/20
Glenn,12,0,0,0,5/23/20
Glenn,12,0,0,0,5/24/20
Glenn,12,0,0,0,5/25/20
Glenn,12,0,0,0,5/26/20
Glenn,14,0,2,0,5/27/20
Glenn,14,0,0,0,5/28/20
Glenn,14,0,0,0,5/29/20
Glenn,16,0,2,0,5/30/20
Glenn,16,0,0,0,5/31/20
Glenn,16,0,0,0,6/1/20
Glenn,16,0,0,0,6/2/20
Glenn,16,0,0,0,6/3/20
Glenn,16,0,0,0,6/4/20
Glenn,16,0,0,0,6/5/20
Glenn,16,0,0,0,6/6/20
Glenn,16,0,0,0,6/7/20
Glenn,17,0,1,0,6/8/20
Glenn,19,0,2,0,6/9/20
Glenn,21,0,2,0,6/10/20
Glenn,21,0,0,0,6/11/20
Glenn,21,0,0,0,6/12/20
Glenn,21,0,0,0,6/13/20
Glenn,21,0,0,0,6/14/20
Glenn,21,0,0,0,6/15/20
Glenn,30,0,9,0,6/16/20
Glenn,31,0,1,0,6/17/20
Glenn,35,0,4,0,6/18/20
Glenn,40,0,5,0,6/19/20
Glenn,40,0,0,0,6/20/20
Glenn,40,0,0,0,6/21/20
Glenn,40,0,0,0,6/22/20
Glenn,47,0,7,0,6/23/20
Glenn,54,0,7,0,6/24/20
Glenn,60,0,6,0,6/25/20
Glenn,73,0,13,0,6/26/20
Glenn,80,0,7,0,6/27/20
Glenn,85,0,5,0,6/28/20
Glenn,93,0,8,0,6/29/20
Glenn,105,0,12,0,6/30/20
Glenn,110,0,5,0,7/1/20
Glenn,114,0,4,0,7/2/20
Glenn,122,0,8,0,7/3/20
Glenn,128,0,6,0,7/4/20
Glenn,129,0,1,0,7/5/20
Glenn,129,0,0,0,7/6/20
Glenn,145,0,16,0,7/7/20
Glenn,146,0,1,0,7/8/20
Glenn,150,0,4,0,7/9/20
Glenn,157,0,7,0,7/10/20
Glenn,161,0,4,0,7/11/20
Glenn,166,0,5,0,7/12/20
Glenn,168,0,2,0,7/13/20
Glenn,177,0,9,0,7/14/20
Glenn,184,0,7,0,7/15/20
Glenn,190,0,6,0,7/16/20
Glenn,203,0,13,0,7/17/20
Glenn,212,0,9,0,7/18/20
Glenn,215,0,3,0,7/19/20
Glenn,225,0,10,0,7/20/20
Glenn,229,0,4,0,7/21/20
Glenn,236,0,7,0,7/22/20
Glenn,246,1,10,1,7/23/20
Glenn,251,1,5,0,7/24/20
Glenn,260,1,9,0,7/25/20
Glenn,265,1,5,0,7/26/20
Glenn,277,1,12,0,7/27/20
Glenn,289,1,12,0,7/28/20
Glenn,294,1,5,0,7/29/20
Glenn,297,1,3,0,7/30/20
Glenn,304,1,7,0,7/31/20
Glenn,311,1,7,0,8/1/20
Siskiyou,0,0,0,0,3/18/20
Siskiyou,0,0,0,0,3/19/20
Siskiyou,0,0,0,0,3/20/20
Siskiyou,0,0,0,0,3/21/20
Siskiyou,2,0,2,0,3/22/20
Siskiyou,2,0,0,0,3/23/20
Siskiyou,2,0,0,0,3/24/20
Siskiyou,2,0,0,0,3/25/20
Siskiyou,2,0,0,0,3/26/20
Siskiyou,2,0,0,0,3/27/20
Siskiyou,2,0,0,0,3/28/20
Siskiyou,2,0,0,0,3/29/20
Siskiyou,2,0,0,0,3/30/20
Siskiyou,3,0,1,0,3/31/20
Siskiyou,3,0,0,0,4/1/20
Siskiyou,3,0,0,0,4/2/20
Siskiyou,3,0,0,0,4/3/20
Siskiyou,3,0,0,0,4/4/20
Siskiyou,3,0,0,0,4/5/20
Siskiyou,4,0,1,0,4/6/20
Siskiyou,4,0,0,0,4/7/20
Siskiyou,4,0,0,0,4/8/20
Siskiyou,4,0,0,0,4/9/20
Siskiyou,5,0,1,0,4/10/20
Siskiyou,5,0,0,0,4/11/20
Siskiyou,5,0,0,0,4/12/20
Siskiyou,5,0,0,0,4/13/20
Siskiyou,5,0,0,0,4/14/20
Siskiyou,5,0,0,0,4/15/20
Siskiyou,5,0,0,0,4/16/20
Siskiyou,5,0,0,0,4/17/20
Siskiyou,5,0,0,0,4/18/20
Siskiyou,5,0,0,0,4/19/20
Siskiyou,5,0,0,0,4/20/20
Siskiyou,5,0,0,0,4/21/20
Siskiyou,5,0,0,0,4/22/20
Siskiyou,5,0,0,0,4/23/20
Siskiyou,5,0,0,0,4/24/20
Siskiyou,5,0,0,0,4/25/20
Siskiyou,5,0,0,0,4/26/20
Siskiyou,5,0,0,0,4/27/20
Siskiyou,5,0,0,0,4/28/20
Siskiyou,5,0,0,0,4/29/20
Siskiyou,5,0,0,0,4/30/20
Siskiyou,5,0,0,0,5/1/20
Siskiyou,5,0,0,0,5/2/20
Siskiyou,5,0,0,0,5/3/20
Siskiyou,5,0,0,0,5/4/20
Siskiyou,5,0,0,0,5/5/20
Siskiyou,5,0,0,0,5/6/20
Siskiyou,5,0,0,0,5/7/20
Siskiyou,5,0,0,0,5/8/20
Siskiyou,5,0,0,0,5/9/20
Siskiyou,5,0,0,0,5/10/20
Siskiyou,5,0,0,0,5/11/20
Siskiyou,5,0,0,0,5/12/20
Siskiyou,5,0,0,0,5/13/20
Siskiyou,5,0,0,0,5/14/20
Siskiyou,5,0,0,0,5/15/20
Siskiyou,6,0,1,0,5/16/20
Siskiyou,6,0,0,0,5/17/20
Siskiyou,6,0,0,0,5/18/20
Siskiyou,6,0,0,0,5/19/20
Siskiyou,6,0,0,0,5/20/20
Siskiyou,6,0,0,0,5/21/20
Siskiyou,6,0,0,0,5/22/20
Siskiyou,6,0,0,0,5/23/20
Siskiyou,6,0,0,0,5/24/20
Siskiyou,6,0,0,0,5/25/20
Siskiyou,6,0,0,0,5/26/20
Siskiyou,6,0,0,0,5/27/20
Siskiyou,6,0,0,0,5/28/20
Siskiyou,7,0,1,0,5/29/20
Siskiyou,7,0,0,0,5/30/20
Siskiyou,7,0,0,0,5/31/20
Siskiyou,7,0,0,0,6/1/20
Siskiyou,8,0,1,0,6/2/20
Siskiyou,8,0,0,0,6/3/20
Siskiyou,8,0,0,0,6/4/20
Siskiyou,8,0,0,0,6/5/20
Siskiyou,8,0,0,0,6/6/20
Siskiyou,8,0,0,0,6/7/20
Siskiyou,8,0,0,0,6/8/20
Siskiyou,10,0,2,0,6/9/20
Siskiyou,14,0,4,0,6/10/20
Siskiyou,14,0,0,0,6/11/20
Siskiyou,13,0,-1,0,6/12/20
Siskiyou,13,0,0,0,6/13/20
Siskiyou,13,0,0,0,6/14/20
Siskiyou,14,0,1,0,6/15/20
Siskiyou,15,0,1,0,6/16/20
Siskiyou,16,0,1,0,6/17/20
Siskiyou,18,0,2,0,6/18/20
Siskiyou,21,0,3,0,6/19/20
Siskiyou,22,0,1,0,6/20/20
Siskiyou,23,0,1,0,6/21/20
Siskiyou,23,0,0,0,6/22/20
Siskiyou,24,0,1,0,6/23/20
Siskiyou,24,0,0,0,6/24/20
Siskiyou,24,0,0,0,6/25/20
Siskiyou,24,0,0,0,6/26/20
Siskiyou,25,0,1,0,6/27/20
Siskiyou,25,0,0,0,6/28/20
Siskiyou,25,0,0,0,6/29/20
Siskiyou,27,0,2,0,6/30/20
Siskiyou,28,0,1,0,7/1/20
Siskiyou,30,0,2,0,7/2/20
Siskiyou,30,0,0,0,7/3/20
Siskiyou,30,0,0,0,7/4/20
Siskiyou,30,0,0,0,7/5/20
Siskiyou,30,0,0,0,7/6/20
Siskiyou,30,0,0,0,7/7/20
Siskiyou,31,0,1,0,7/8/20
Siskiyou,31,0,0,0,7/9/20
Siskiyou,31,0,0,0,7/10/20
Siskiyou,36,0,5,0,7/11/20
Siskiyou,36,0,0,0,7/12/20
Siskiyou,37,0,1,0,7/13/20
Siskiyou,38,0,1,0,7/14/20
Siskiyou,38,0,0,0,7/15/20
Siskiyou,39,0,1,0,7/16/20
Siskiyou,40,0,1,0,7/17/20
Siskiyou,42,0,2,0,7/18/20
Siskiyou,42,0,0,0,7/19/20
Siskiyou,42,0,0,0,7/20/20
Siskiyou,48,0,6,0,7/21/20
Siskiyou,52,0,4,0,7/22/20
Siskiyou,53,0,1,0,7/23/20
Siskiyou,53,0,0,0,7/24/20
Siskiyou,54,0,1,0,7/25/20
Siskiyou,54,0,0,0,7/26/20
Siskiyou,54,0,0,0,7/27/20
Siskiyou,57,0,3,0,7/28/20
Siskiyou,58,0,1,0,7/29/20
Siskiyou,60,0,2,0,7/30/20
Siskiyou,61,0,1,0,7/31/20
Siskiyou,64,0,3,0,8/1/20
Madera,2,0,2,0,3/18/20
Madera,3,0,1,0,3/19/20
Madera,4,0,1,0,3/20/20
Madera,4,0,0,0,3/21/20
Madera,4,0,0,0,3/22/20
Madera,4,0,0,0,3/23/20
Madera,6,0,2,0,3/24/20
Madera,6,0,0,0,3/25/20
Madera,8,0,2,0,3/26/20
Madera,10,1,2,1,3/27/20
Madera,11,1,1,0,3/28/20
Madera,11,1,0,0,3/29/20
Madera,14,1,3,0,3/30/20
Madera,17,1,3,0,3/31/20
Madera,17,1,0,0,4/1/20
Madera,25,1,8,0,4/2/20
Madera,28,2,3,1,4/3/20
Madera,27,2,-1,0,4/4/20
Madera,27,2,0,0,4/5/20
Madera,29,2,2,0,4/6/20
Madera,28,2,-1,0,4/7/20
Madera,28,2,0,0,4/8/20
Madera,28,2,0,0,4/9/20
Madera,29,2,1,0,4/10/20
Madera,29,2,0,0,4/11/20
Madera,29,2,0,0,4/12/20
Madera,29,2,0,0,4/13/20
Madera,29,2,0,0,4/14/20
Madera,30,2,1,0,4/15/20
Madera,34,2,4,0,4/16/20
Madera,34,2,0,0,4/17/20
Madera,34,2,0,0,4/18/20
Madera,34,2,0,0,4/19/20
Madera,35,2,1,0,4/20/20
Madera,37,2,2,0,4/21/20
Madera,37,2,0,0,4/22/20
Madera,37,2,0,0,4/23/20
Madera,39,2,2,0,4/24/20
Madera,39,2,0,0,4/25/20
Madera,39,2,0,0,4/26/20
Madera,42,2,3,0,4/27/20
Madera,44,2,2,0,4/28/20
Madera,45,2,1,0,4/29/20
Madera,46,2,1,0,4/30/20
Madera,46,2,0,0,5/1/20
Madera,46,2,0,0,5/2/20
Madera,46,2,0,0,5/3/20
Madera,52,2,6,0,5/4/20
Madera,53,2,1,0,5/5/20
Madera,55,2,2,0,5/6/20
Madera,54,2,-1,0,5/7/20
Madera,57,2,3,0,5/8/20
Madera,61,2,4,0,5/9/20
Madera,65,2,4,0,5/10/20
Madera,68,2,3,0,5/11/20
Madera,69,2,1,0,5/12/20
Madera,69,2,0,0,5/13/20
Madera,69,2,0,0,5/14/20
Madera,71,2,2,0,5/15/20
Madera,70,2,-1,0,5/16/20
Madera,69,2,-1,0,5/17/20
Madera,74,2,5,0,5/18/20
Madera,80,2,6,0,5/19/20
Madera,82,2,2,0,5/20/20
Madera,82,2,0,0,5/21/20
Madera,82,2,0,0,5/22/20
Madera,83,2,1,0,5/23/20
Madera,83,2,0,0,5/24/20
Madera,83,2,0,0,5/25/20
Madera,83,2,0,0,5/26/20
Madera,91,2,8,0,5/27/20
Madera,93,2,2,0,5/28/20
Madera,98,2,5,0,5/29/20
Madera,101,2,3,0,5/30/20
Madera,101,2,0,0,5/31/20
Madera,103,2,2,0,6/1/20
Madera,110,3,7,1,6/2/20
Madera,117,3,7,0,6/3/20
Madera,127,3,10,0,6/4/20
Madera,144,3,17,0,6/5/20
Madera,149,3,5,0,6/6/20
Madera,149,3,0,0,6/7/20
Madera,154,3,5,0,6/8/20
Madera,172,3,18,0,6/9/20
Madera,176,3,4,0,6/10/20
Madera,178,3,2,0,6/11/20
Madera,187,3,9,0,6/12/20
Madera,203,3,16,0,6/13/20
Madera,203,3,0,0,6/14/20
Madera,203,3,0,0,6/15/20
Madera,239,4,36,1,6/16/20
Madera,258,4,19,0,6/17/20
Madera,288,4,30,0,6/18/20
Madera,300,4,12,0,6/19/20
Madera,321,4,21,0,6/20/20
Madera,319,4,-2,0,6/21/20
Madera,333,5,14,1,6/22/20
Madera,369,5,36,0,6/23/20
Madera,373,5,4,0,6/24/20
Madera,384,5,11,0,6/25/20
Madera,415,5,31,0,6/26/20
Madera,435,5,20,0,6/27/20
Madera,446,5,11,0,6/28/20
Madera,470,5,24,0,6/29/20
Madera,504,5,34,0,6/30/20
Madera,520,5,16,0,7/1/20
Madera,548,5,28,0,7/2/20
Madera,565,5,17,0,7/3/20
Madera,568,5,3,0,7/4/20
Madera,564,5,-4,0,7/5/20
Madera,734,5,170,0,7/6/20
Madera,794,7,60,2,7/7/20
Madera,828,8,34,1,7/8/20
Madera,850,8,22,0,7/9/20
Madera,914,8,64,0,7/10/20
Madera,988,8,74,0,7/11/20
Madera,1025,8,37,0,7/12/20
Madera,1059,8,34,0,7/13/20
Madera,1118,9,59,1,7/14/20
Madera,1147,10,29,1,7/15/20
Madera,1192,11,45,1,7/16/20
Madera,1214,11,22,0,7/17/20
Madera,1260,11,46,0,7/18/20
Madera,1301,11,41,0,7/19/20
Madera,1433,13,132,2,7/20/20
Madera,1508,13,75,0,7/21/20
Madera,1578,16,70,3,7/22/20
Madera,1659,18,81,2,7/23/20
Madera,1679,19,20,1,7/24/20
Madera,1724,19,45,0,7/25/20
Madera,1744,19,20,0,7/26/20
Madera,1793,21,49,2,7/27/20
Madera,1889,23,96,2,7/28/20
Madera,1941,28,52,5,7/29/20
Madera,2007,28,66,0,7/30/20
Madera,2036,30,29,2,7/31/20
Madera,2103,30,67,0,8/1/20
Tehama,0,0,0,0,3/18/20
Tehama,0,0,0,0,3/19/20
Tehama,0,0,0,0,3/20/20
Tehama,0,0,0,0,3/21/20
Tehama,0,0,0,0,3/22/20
Tehama,0,0,0,0,3/23/20
Tehama,0,0,0,0,3/24/20
Tehama,0,0,0,0,3/25/20
Tehama,0,0,0,0,3/26/20
Tehama,0,0,0,0,3/27/20
Tehama,0,0,0,0,3/28/20
Tehama,0,0,0,0,3/29/20
Tehama,0,0,0,0,3/30/20
Tehama,0,0,0,0,3/31/20
Tehama,0,0,0,0,4/1/20
Tehama,1,0,1,0,4/2/20
Tehama,1,0,0,0,4/3/20
Tehama,1,0,0,0,4/4/20
Tehama,1,0,0,0,4/5/20
Tehama,1,0,0,0,4/6/20
Tehama,1,0,0,0,4/7/20
Tehama,1,0,0,0,4/8/20
Tehama,1,0,0,0,4/9/20
Tehama,1,0,0,0,4/10/20
Tehama,1,0,0,0,4/11/20
Tehama,1,0,0,0,4/12/20
Tehama,1,0,0,0,4/13/20
Tehama,1,0,0,0,4/14/20
Tehama,1,1,0,1,4/15/20
Tehama,1,1,0,0,4/16/20
Tehama,1,1,0,0,4/17/20
Tehama,1,1,0,0,4/18/20
Tehama,1,1,0,0,4/19/20
Tehama,1,1,0,0,4/20/20
Tehama,1,1,0,0,4/21/20
Tehama,1,1,0,0,4/22/20
Tehama,1,1,0,0,4/23/20
Tehama,1,1,0,0,4/24/20
Tehama,1,1,0,0,4/25/20
Tehama,1,1,0,0,4/26/20
Tehama,1,1,0,0,4/27/20
Tehama,1,1,0,0,4/28/20
Tehama,1,1,0,0,4/29/20
Tehama,1,1,0,0,4/30/20
Tehama,1,1,0,0,5/1/20
Tehama,1,1,0,0,5/2/20
Tehama,1,1,0,0,5/3/20
Tehama,1,1,0,0,5/4/20
Tehama,1,1,0,0,5/5/20
Tehama,1,1,0,0,5/6/20
Tehama,1,1,0,0,5/7/20
Tehama,1,1,0,0,5/8/20
Tehama,1,1,0,0,5/9/20
Tehama,1,1,0,0,5/10/20
Tehama,1,1,0,0,5/11/20
Tehama,1,1,0,0,5/12/20
Tehama,1,1,0,0,5/13/20
Tehama,1,1,0,0,5/14/20
Tehama,1,1,0,0,5/15/20
Tehama,2,1,1,0,5/16/20
Tehama,2,1,0,0,5/17/20
Tehama,2,1,0,0,5/18/20
Tehama,2,1,0,0,5/19/20
Tehama,2,1,0,0,5/20/20
